date,Rat_education_Jeanne,Rat_education_Donnell,Rat_education_Matt,Rat_education_Alyson,Rat_education_Willy,Rat_education_Susana,Rat_public_Maxine,Rat_lodging_Lucille,Rat_office_Ashlee,Rat_education_Cinthia,Rat_education_Dianne,Rat_office_Chris,Rat_public_Lea,Rat_education_Gricelda,Rat_lodging_Lakisha
2016-11-10 19:00:00,44.35,10.12,64.37,33.71,57.52,2.48,102.12,1.08,48.91,37.77,109.43,633.12,69.3,29.83,0.08
2016-11-10 20:00:00,44.35,10.12,64.62,34.16,57.52,2.48,89.84,1.08,45.38,39.56,120.79,637.2,68.66,25.96,0.12
2016-11-10 21:00:00,44.35,10.13,64.24,33.35,57.52,2.48,79.48,1.2,39.51,38.46,110.6,641.34,67.43,19.03,0.08
2016-11-10 22:00:00,44.35,10.09,64.14,33.51,57.52,2.48,76.61,1.08,37.7,31.17,105.28,640.98,66.1,17.62,0.04
2016-11-10 23:00:00,44.35,10.05,63.96,34.19,57.52,2.48,70.57,1.08,38.91,6.62,109.23,636.0,65.99,15.71,0.04
2016-11-11 00:00:00,44.35,10.11,63.88,33.89,57.52,2.48,70.47,1.08,39.49,6.5,105.9,626.28,66.87,16.53,0.04
2016-11-11 01:00:00,44.35,10.16,70.3,34.23,57.52,2.48,70.61,1.08,40.34,7.94,109.5,624.66,66.87,15.94,0.04
2016-11-11 02:00:00,44.35,10.16,74.26,33.79,57.52,2.48,69.82,1.08,41.29,7.98,116.56,632.46,66.87,16.05,0.12
2016-11-11 03:00:00,44.35,10.88,77.58,34.03,57.52,2.48,72.22,1.08,40.85,8.59,109.42,635.16,66.87,18.92,0.12
2016-11-11 04:00:00,44.35,10.95,98.47,34.08,57.52,2.48,71.14,1.08,40.01,7.89,111.16,653.16,66.87,16.02,0.08
2016-11-11 05:00:00,44.35,10.74,98.32,33.79,57.52,2.48,70.83,1.04,38.93,8.66,114.4,651.9,66.87,18.55,0.04
2016-11-11 06:00:00,44.35,10.64,97.31,34.25,57.52,2.48,72.29,1.04,38.96,8.05,113.0,653.94,66.87,26.1,0.04
2016-11-11 07:00:00,44.35,11.89,94.8,34.56,57.52,2.48,70.47,1.04,39.33,8.25,117.15,644.88,66.87,21.94,0.04
2016-11-11 08:00:00,44.35,12.98,89.35,34.91,57.52,2.48,72.95,1.04,38.85,15.21,111.55,632.88,66.87,21.35,0.04
2016-11-11 09:00:00,44.35,14.87,98.37,33.69,57.52,2.48,76.91,1.04,36.65,9.03,104.59,634.62,66.87,20.42,0.04
2016-11-11 10:00:00,44.35,16.92,99.64,33.37,57.52,2.48,94.81,1.08,38.19,8.91,109.41,642.66,66.87,18.7,0.12
2016-11-11 11:00:00,44.35,16.39,94.96,34.84,57.52,2.48,94.77,1.04,39.29,9.04,106.36,639.06,66.87,18.28,0.12
2016-11-11 12:00:00,44.35,16.08,96.0,32.41,57.52,2.48,86.02,1.04,40.33,8.18,108.97,637.08,66.87,18.33,0.04
2016-11-11 13:00:00,44.35,14.16,98.29,31.93,57.52,2.48,85.91,1.04,40.97,10.75,110.11,625.74,66.87,18.17,0.04
2016-11-11 14:00:00,44.35,12.76,99.42,32.33,57.52,2.48,85.45,1.04,40.95,7.57,109.82,640.08,66.87,16.77,0.04
2016-11-11 15:00:00,44.35,10.61,98.49,32.2,57.52,2.48,84.47,1.04,42.3,7.28,90.13,637.68,66.87,16.77,0.04
2016-11-11 16:00:00,44.35,9.56,98.19,32.24,57.52,2.48,84.1,1.04,40.98,6.8,87.23,631.86,66.87,16.98,0.04
2016-11-11 17:00:00,44.35,9.56,98.22,32.0,57.52,2.48,83.52,1.04,40.5,23.64,87.05,626.88,66.87,19.39,0.12
2016-11-11 18:00:00,44.35,10.19,99.41,32.54,57.52,2.48,82.36,1.04,38.84,39.25,90.3,624.54,66.87,21.64,0.12
2016-11-11 19:00:00,44.35,10.38,71.29,33.3,57.52,2.48,84.36,1.04,38.33,40.12,98.59,627.66,66.87,19.97,0.08
2016-11-11 20:00:00,44.35,10.39,66.17,33.08,57.52,2.48,77.93,1.08,37.56,39.23,109.45,625.32,66.87,22.01,0.04
2016-11-11 21:00:00,44.35,10.36,66.49,33.71,57.52,2.48,78.36,1.16,39.13,41.1,103.24,628.14,66.87,20.59,0.04
2016-11-11 22:00:00,44.35,10.41,66.74,33.24,57.52,2.48,77.75,1.28,38.39,32.38,93.06,630.66,66.87,16.45,0.04
2016-11-11 23:00:00,44.35,10.41,69.81,33.36,57.52,2.48,76.66,1.32,37.34,9.22,106.43,625.74,66.87,17.27,0.04
2016-11-12 00:00:00,44.35,10.41,66.47,33.77,57.52,2.48,77.13,1.32,40.5,9.19,106.91,622.44,66.87,17.34,0.12
2016-11-12 01:00:00,44.35,10.53,66.51,33.94,57.52,2.48,77.02,1.28,41.09,7.51,99.26,623.46,69.41,14.19,0.12
2016-11-12 02:00:00,44.35,10.51,65.78,34.0,57.52,2.48,77.97,1.16,39.95,9.26,101.12,625.68,69.59,9.93,0.04
2016-11-12 03:00:00,44.35,10.55,63.4,33.47,57.52,2.48,77.24,1.24,41.14,8.02,103.34,621.18,69.53,9.92,0.04
2016-11-12 04:00:00,44.35,10.54,72.88,33.76,57.52,2.48,77.28,1.12,38.97,8.9,121.51,625.56,69.67,9.78,0.04
2016-11-12 05:00:00,44.35,10.54,85.3,33.91,57.52,2.48,78.32,0.88,38.78,9.28,129.11,632.58,69.66,9.71,0.04
2016-11-12 06:00:00,44.35,10.56,87.76,33.85,57.52,2.48,79.26,0.76,38.51,9.11,126.81,631.02,69.47,9.71,0.04
2016-11-12 07:00:00,44.35,10.44,91.06,34.0,57.52,2.48,81.29,0.96,38.55,9.87,120.61,636.78,64.83,9.44,0.04
2016-11-12 08:00:00,44.35,9.75,85.62,37.1,57.52,2.48,78.97,0.72,39.4,9.89,120.94,641.7,48.5,10.92,0.08
2016-11-12 09:00:00,44.35,9.53,82.72,39.96,57.52,2.48,78.72,0.76,40.72,8.54,110.13,638.94,48.7,24.96,0.12
2016-11-12 10:00:00,44.35,9.53,79.02,39.05,57.52,2.48,79.57,0.76,41.54,9.22,116.98,634.68,48.47,20.13,0.04
2016-11-12 11:00:00,44.35,9.52,72.88,36.6,57.52,2.48,81.16,1.32,41.93,8.98,114.06,625.86,48.13,23.21,0.04
2016-11-12 12:00:00,44.35,9.57,61.6,37.64,57.52,2.48,78.62,1.08,43.44,6.47,99.21,623.16,47.82,21.09,0.04
2016-11-12 13:00:00,44.35,9.56,63.41,37.37,57.52,2.48,76.27,1.12,41.52,8.61,98.88,627.06,48.06,23.37,0.04
2016-11-12 14:00:00,44.35,9.6,64.34,38.0,57.52,2.48,77.4,1.08,42.26,4.95,86.46,630.84,47.64,21.53,0.04
2016-11-12 15:00:00,44.35,9.57,66.67,35.55,57.52,2.48,76.03,1.08,41.68,6.69,97.44,622.74,47.33,23.51,0.04
2016-11-12 16:00:00,44.35,9.57,64.71,34.32,57.52,2.48,76.66,1.08,40.83,6.73,108.84,619.74,47.3,21.01,0.04
2016-11-12 17:00:00,44.35,9.54,64.98,32.94,57.52,2.48,75.79,1.12,38.93,23.84,117.0,620.1,47.51,24.37,0.04
2016-11-12 18:00:00,44.35,10.16,65.14,33.02,57.52,2.48,80.02,1.12,41.03,39.91,117.43,615.9,65.13,13.11,0.12
2016-11-12 19:00:00,44.35,10.37,65.47,33.26,57.52,2.52,78.11,1.08,40.11,38.67,114.2,612.06,68.67,11.37,0.12
2016-11-12 20:00:00,44.35,10.39,65.34,33.39,57.52,2.52,77.38,1.2,39.95,40.24,108.71,613.02,68.99,9.66,0.04
2016-11-12 21:00:00,44.35,10.44,66.52,33.58,57.52,2.52,78.27,1.08,39.55,39.58,121.84,620.94,69.41,9.55,0.04
2016-11-12 22:00:00,44.35,10.44,65.35,33.47,57.52,2.52,78.1,1.12,39.93,32.16,131.16,616.92,69.59,9.68,0.04
2016-11-12 23:00:00,44.35,10.42,65.59,33.48,57.52,2.52,77.43,1.12,40.26,8.86,131.42,612.24,69.49,9.62,0.04
2016-11-13 00:00:00,44.35,10.42,67.51,33.61,57.52,2.52,78.54,1.12,40.31,9.16,130.33,613.92,69.78,9.75,0.04
2016-11-13 01:00:00,44.35,10.46,65.01,33.46,57.52,2.52,79.02,1.12,40.58,9.81,129.47,612.36,69.89,9.62,0.04
2016-11-13 02:00:00,44.35,10.48,65.23,34.23,57.52,2.52,78.6,1.12,39.74,8.37,133.04,623.16,70.36,9.78,0.04
2016-11-13 03:00:00,44.35,10.48,62.69,33.6,57.52,2.52,78.9,1.12,41.91,10.24,124.82,617.46,70.25,9.64,0.04
2016-11-13 04:00:00,44.35,10.47,61.91,33.71,57.52,2.52,78.78,1.12,41.31,9.55,129.29,616.62,70.15,9.73,0.12
2016-11-13 05:00:00,44.35,10.44,73.53,33.34,57.52,2.52,80.9,1.12,41.12,9.09,125.06,613.74,69.78,9.63,0.08
2016-11-13 06:00:00,44.35,10.43,76.74,33.77,57.52,2.52,80.97,1.12,40.52,9.99,130.62,618.0,70.08,9.73,0.04
2016-11-13 07:00:00,44.35,10.3,77.66,33.3,57.52,2.52,80.43,1.12,40.49,9.8,127.91,622.74,65.64,17.44,0.04
2016-11-13 08:00:00,44.35,9.57,76.3,35.73,57.52,2.52,79.62,1.08,40.09,9.35,126.06,622.98,49.08,30.36,0.04
2016-11-13 09:00:00,44.35,9.6,76.76,35.09,57.52,2.52,80.06,1.12,40.04,8.41,118.58,632.94,48.37,22.08,0.04
2016-11-13 10:00:00,44.35,9.63,76.9,32.53,57.52,2.52,79.56,1.12,38.57,8.18,103.89,626.34,48.4,26.98,0.04
2016-11-13 11:00:00,44.35,9.6,76.16,32.98,57.52,2.52,77.65,1.12,39.54,7.25,106.82,634.62,47.97,36.84,0.04
2016-11-13 12:00:00,44.35,9.6,68.3,31.94,57.52,2.52,76.4,1.12,40.5,6.46,96.9,628.08,47.18,34.4,0.04
2016-11-13 13:00:00,44.35,9.62,62.81,31.49,57.52,2.52,76.3,1.12,40.97,6.6,88.41,627.48,45.86,32.79,0.04
2016-11-13 14:00:00,44.35,9.64,64.85,31.18,57.52,2.52,75.58,1.12,42.98,4.85,79.8,621.3,45.67,30.06,0.04
2016-11-13 15:00:00,44.35,9.58,64.89,31.29,57.52,2.52,74.43,1.12,42.44,5.88,82.48,617.04,44.44,31.21,0.04
2016-11-13 16:00:00,44.35,9.55,65.14,31.78,57.52,2.52,75.68,1.12,41.61,4.86,82.13,617.16,44.22,28.05,0.04
2016-11-13 17:00:00,44.35,9.52,66.34,31.1,57.52,2.52,76.02,1.08,41.19,24.38,85.95,620.94,45.92,32.97,0.08
2016-11-13 18:00:00,44.35,10.03,65.52,31.56,57.52,2.52,74.48,1.08,40.55,38.95,112.39,615.72,63.11,32.22,0.12
2016-11-13 19:00:00,44.35,10.22,65.37,31.79,57.52,3.48,75.47,1.08,39.1,40.03,110.17,614.58,69.01,34.96,0.04
2016-11-13 20:00:00,44.35,10.25,65.36,31.88,57.52,3.48,75.68,1.08,40.68,40.33,121.97,616.14,69.49,28.82,0.04
2016-11-13 21:00:00,44.35,10.29,65.72,32.23,57.52,3.48,75.74,1.08,41.92,41.37,119.88,618.72,69.18,33.59,0.04
2016-11-13 22:00:00,44.35,10.34,65.5,31.92,57.52,3.48,76.74,1.08,42.12,32.81,113.43,615.36,69.84,34.18,0.04
2016-11-13 23:00:00,44.35,10.33,67.84,31.81,57.52,3.48,76.24,1.08,41.53,8.19,112.33,614.28,69.62,32.37,0.04
2016-11-14 00:00:00,44.35,10.34,66.54,31.91,57.52,3.48,76.34,1.08,41.11,8.54,117.7,608.16,69.74,30.57,0.04
2016-11-14 01:00:00,44.35,10.6,65.91,32.22,57.52,3.48,77.23,1.08,41.98,8.17,119.23,626.82,69.56,31.45,0.04
2016-11-14 02:00:00,44.35,10.96,111.37,32.49,57.52,3.48,78.34,1.08,42.55,8.72,115.65,640.98,66.45,32.57,0.08
2016-11-14 03:00:00,44.35,11.22,167.72,32.11,57.52,3.48,77.66,1.12,41.14,8.42,126.83,679.86,49.08,31.25,0.12
2016-11-14 04:00:00,44.35,11.21,180.0,32.76,57.52,3.48,78.51,1.12,40.58,9.25,114.03,732.66,47.82,36.32,0.04
2016-11-14 05:00:00,44.35,11.09,179.1,32.35,57.52,3.48,78.83,1.12,40.76,10.12,120.23,772.68,48.0,37.66,0.04
2016-11-14 06:00:00,44.35,11.13,176.68,33.66,57.52,3.48,79.11,1.12,40.68,8.61,123.54,787.02,47.89,35.6,0.04
2016-11-14 07:00:00,44.35,12.48,173.04,37.76,57.52,3.48,80.76,1.08,41.6,9.92,138.36,795.0,47.28,36.36,0.04
2016-11-14 08:00:00,44.35,12.03,169.45,39.6,57.52,3.48,89.05,1.12,45.08,10.86,148.29,799.8,48.61,43.46,0.04
2016-11-14 09:00:00,44.35,11.48,164.56,44.97,57.52,3.48,109.66,1.12,48.73,11.83,150.64,790.38,51.66,46.66,0.04
2016-11-14 10:00:00,44.35,11.46,161.58,45.04,57.52,3.48,120.9,1.08,51.03,10.45,157.9,786.3,49.8,44.37,0.04
2016-11-14 11:00:00,44.35,12.56,158.38,40.53,57.52,3.48,116.65,1.04,53.2,9.83,153.41,784.02,51.73,44.35,0.04
2016-11-14 12:00:00,44.35,12.36,154.46,44.58,57.52,3.48,112.51,1.04,53.0,7.84,146.5,764.22,51.72,39.96,0.04
2016-11-14 13:00:00,44.35,14.56,151.21,44.68,57.52,3.48,112.0,1.04,55.38,7.12,148.98,723.6,74.12,37.1,0.04
2016-11-14 14:00:00,44.35,13.63,104.97,40.36,57.52,3.48,115.9,1.04,55.07,7.44,134.65,694.74,77.01,35.25,0.12
2016-11-14 15:00:00,44.35,11.2,93.55,38.87,57.52,3.48,111.98,1.04,57.9,6.27,140.15,668.28,75.96,37.1,0.08
2016-11-14 16:00:00,44.35,10.27,84.62,39.59,57.52,3.48,109.05,1.04,57.64,7.24,133.01,655.56,69.44,39.11,0.04
2016-11-14 17:00:00,44.35,10.42,60.53,38.77,57.52,3.48,105.14,1.04,52.57,23.4,115.06,644.28,68.49,40.52,0.04
2016-11-14 18:00:00,44.35,10.91,57.37,36.2,57.52,3.48,110.01,1.04,51.83,39.38,109.49,629.16,68.49,35.32,0.04
2016-11-14 19:00:00,44.35,10.95,57.12,35.2,57.52,3.51,103.37,1.04,49.2,40.2,111.06,620.28,68.69,31.99,0.04
2016-11-14 20:00:00,44.35,10.98,57.33,35.34,57.52,3.57,97.73,1.04,47.83,40.12,104.8,625.74,68.79,28.23,0.04
2016-11-14 21:00:00,44.35,10.97,57.62,34.7,57.52,3.48,89.12,1.04,36.96,40.43,105.5,634.08,68.99,24.96,0.04
2016-11-14 22:00:00,44.35,10.93,57.79,34.91,57.52,3.48,85.94,1.04,36.47,31.29,100.26,633.84,69.16,21.34,0.04
2016-11-14 23:00:00,44.35,10.95,57.37,34.33,57.52,3.48,82.56,1.04,36.51,7.71,94.76,630.54,69.27,19.03,0.04
2016-11-15 00:00:00,44.35,10.86,58.42,33.75,57.52,3.48,84.24,1.04,35.27,7.14,94.64,621.9,68.97,22.32,0.12
2016-11-15 01:00:00,44.35,10.97,61.12,33.61,57.52,3.48,85.34,1.04,37.5,8.12,109.0,641.64,68.49,23.92,0.12
2016-11-15 02:00:00,44.35,11.04,111.89,33.21,57.52,3.48,85.04,1.04,36.52,7.26,103.09,664.02,68.48,22.76,0.04
2016-11-15 03:00:00,44.35,12.03,161.17,33.44,57.52,3.48,83.8,1.08,35.34,8.62,99.71,705.78,49.2,23.42,0.04
2016-11-15 04:00:00,44.35,12.0,177.39,32.93,57.52,3.48,84.83,1.08,36.09,6.89,103.21,758.16,46.44,23.38,0.04
2016-11-15 05:00:00,44.35,11.76,177.38,32.86,57.52,3.48,86.91,1.04,35.81,7.5,96.58,785.16,46.45,25.69,0.04
2016-11-15 06:00:00,44.35,11.62,179.67,33.37,57.52,3.48,86.95,1.08,36.54,8.66,97.89,795.9,45.88,32.22,0.04
2016-11-15 07:00:00,44.35,13.33,176.19,36.9,57.52,3.48,84.86,1.04,36.0,8.0,114.49,804.84,43.61,32.09,0.04
2016-11-15 08:00:00,44.35,13.48,171.07,40.14,57.52,3.48,92.1,1.08,47.38,8.33,121.07,806.46,44.85,37.34,0.04
2016-11-15 09:00:00,44.35,13.52,170.89,45.76,57.52,3.48,98.28,1.16,52.62,7.52,148.02,800.28,45.45,45.18,0.04
2016-11-15 10:00:00,44.35,14.92,171.29,45.26,57.52,3.48,105.94,1.04,56.07,7.82,167.42,799.26,46.38,43.67,0.12
2016-11-15 11:00:00,44.35,15.05,167.17,42.13,57.52,3.48,114.22,1.04,59.76,7.02,153.37,794.04,48.29,45.14,0.12
2016-11-15 12:00:00,44.35,13.63,157.34,39.53,57.52,3.48,112.47,1.04,61.76,6.61,132.39,774.78,51.26,42.63,0.04
2016-11-15 13:00:00,44.35,14.78,143.32,41.91,57.52,3.48,114.97,1.04,64.94,7.3,116.18,735.84,70.14,34.4,0.04
2016-11-15 14:00:00,44.35,13.71,103.03,42.16,57.52,3.48,119.19,1.04,65.44,8.04,113.75,709.98,71.51,37.83,0.04
2016-11-15 15:00:00,44.35,11.25,95.4,39.64,57.52,3.48,123.94,1.04,65.39,6.45,110.51,674.46,72.62,29.28,0.04
2016-11-15 16:00:00,44.35,10.26,92.74,36.71,57.52,3.48,118.59,4.24,63.69,5.63,101.08,661.08,69.05,34.14,0.04
2016-11-15 17:00:00,44.35,10.29,79.13,33.8,57.52,3.48,112.5,4.48,57.04,24.37,89.61,649.8,67.93,33.2,0.04
2016-11-15 18:00:00,44.35,11.25,73.8,32.93,57.52,3.48,110.95,4.32,51.96,38.8,99.86,636.18,67.46,31.38,0.08
2016-11-15 19:00:00,44.35,11.51,71.29,32.79,57.52,2.96,100.05,4.24,49.78,38.57,86.98,638.88,67.32,31.93,0.12
2016-11-15 20:00:00,44.35,11.44,73.0,34.01,57.52,2.84,94.28,3.8,46.79,38.51,83.47,638.1,67.13,29.24,0.08
2016-11-15 21:00:00,44.35,11.52,73.09,32.91,57.52,2.84,91.04,2.4,35.58,38.44,95.49,643.2,67.56,26.86,0.04
2016-11-15 22:00:00,44.35,11.6,72.79,33.19,57.52,2.84,82.45,1.84,36.35,30.3,94.17,638.16,67.09,21.05,0.04
2016-11-15 23:00:00,44.35,11.62,72.48,32.68,57.52,2.84,80.51,1.16,34.93,6.66,97.16,635.22,66.78,21.93,0.04
2016-11-16 00:00:00,44.35,11.51,72.38,32.99,57.52,2.84,81.04,0.88,35.24,5.83,101.21,626.52,66.69,21.81,0.04
2016-11-16 01:00:00,44.35,11.47,71.28,33.42,57.52,2.84,81.05,0.84,35.09,6.68,100.58,639.0,66.89,22.54,0.04
2016-11-16 02:00:00,44.35,11.58,102.69,33.34,57.52,2.84,85.04,0.72,36.19,5.79,108.5,657.96,63.88,25.15,0.08
2016-11-16 03:00:00,44.35,12.44,166.29,33.65,57.52,2.84,79.94,0.76,35.26,6.67,109.64,709.02,45.82,29.97,0.12
2016-11-16 04:00:00,44.35,12.49,178.37,33.09,57.52,2.84,83.78,0.56,35.44,6.81,112.15,762.72,44.43,24.82,0.08
2016-11-16 05:00:00,44.35,12.21,185.61,33.2,57.52,2.84,82.9,0.6,35.47,6.67,115.55,787.2,44.63,28.21,0.04
2016-11-16 06:00:00,44.35,12.0,182.69,33.69,57.52,2.84,82.78,0.64,37.11,13.58,122.03,803.82,44.25,34.82,0.04
2016-11-16 07:00:00,44.35,15.89,182.02,37.64,57.52,2.84,83.09,0.6,36.56,12.92,121.53,802.62,42.71,32.77,0.04
2016-11-16 08:00:00,44.35,16.81,179.14,39.68,57.52,2.84,84.53,0.56,47.67,11.11,148.74,803.82,44.04,44.76,0.04
2016-11-16 09:00:00,44.35,16.61,177.83,41.67,57.52,2.84,95.3,0.56,54.53,9.97,158.27,806.28,48.94,53.06,0.04
2016-11-16 10:00:00,44.35,18.05,176.63,42.38,57.52,2.84,102.17,0.44,56.31,9.8,164.61,804.36,50.26,45.86,0.04
2016-11-16 11:00:00,44.35,18.08,167.69,41.09,57.52,2.84,112.43,0.52,59.05,10.03,153.61,793.92,50.41,38.47,0.08
2016-11-16 12:00:00,44.35,16.75,163.52,38.47,57.52,2.84,112.34,0.56,63.17,6.36,146.1,772.2,51.54,37.56,0.12
2016-11-16 13:00:00,44.35,16.56,139.57,41.29,57.52,2.84,113.97,0.56,64.05,6.75,135.37,732.72,71.44,36.87,0.08
2016-11-16 14:00:00,44.35,17.36,113.29,40.39,57.52,2.84,118.49,0.56,65.68,6.61,114.11,711.24,72.16,35.44,0.04
2016-11-16 15:00:00,44.35,14.77,110.41,40.46,57.52,2.84,119.26,0.52,65.79,6.19,104.12,676.08,72.31,29.61,0.04
2016-11-16 16:00:00,44.35,12.55,105.46,36.51,57.52,2.84,116.29,0.6,65.42,5.78,107.17,660.12,68.94,35.43,0.04
2016-11-16 17:00:00,44.35,12.63,76.99,35.88,57.52,2.84,113.59,0.64,59.33,23.82,89.85,655.08,67.96,32.14,0.04
2016-11-16 18:00:00,44.35,13.6,77.07,35.54,57.52,2.84,107.37,0.64,55.13,38.28,95.31,640.56,67.52,37.35,0.04
2016-11-16 19:00:00,44.35,13.78,75.25,34.83,57.52,2.76,102.26,0.6,55.44,39.43,91.77,636.78,67.12,31.6,0.04
2016-11-16 20:00:00,44.35,13.66,75.5,34.72,57.52,2.76,98.59,0.52,50.37,39.67,77.98,633.78,67.03,29.48,0.08
2016-11-16 21:00:00,44.35,13.67,73.56,34.37,57.52,2.76,89.95,0.64,49.29,40.54,79.22,634.44,67.13,27.4,0.12
2016-11-16 22:00:00,44.35,13.69,72.59,34.22,57.52,2.76,84.28,0.64,36.52,32.05,87.14,634.38,67.23,19.1,0.08
2016-11-16 23:00:00,44.35,13.72,73.76,33.7,57.52,2.76,83.85,0.64,36.36,8.27,90.57,630.6,67.45,20.53,0.04
2016-11-17 00:00:00,44.35,13.53,72.88,34.13,57.52,2.76,80.94,0.48,37.04,8.35,95.03,629.88,67.19,19.25,0.04
2016-11-17 01:00:00,44.35,13.65,85.84,34.37,57.52,2.76,79.88,0.6,35.63,8.3,91.87,642.12,67.19,19.24,0.04
2016-11-17 02:00:00,44.35,13.69,153.83,34.3,57.52,2.76,81.48,0.64,35.97,8.87,95.12,660.96,64.32,22.44,0.04
2016-11-17 03:00:00,44.35,14.54,170.47,34.66,57.52,2.76,81.72,0.64,36.65,7.83,94.71,698.46,53.74,19.18,0.04
2016-11-17 04:00:00,44.35,14.59,183.58,34.25,57.52,2.76,81.74,0.76,35.36,9.23,97.86,761.1,58.38,24.19,0.08
2016-11-17 05:00:00,44.35,14.33,184.24,34.21,57.52,2.76,81.99,0.68,34.1,9.17,97.92,783.54,56.19,24.93,0.12
2016-11-17 06:00:00,44.35,14.02,183.12,34.19,57.52,2.76,81.92,0.6,35.89,9.58,100.37,799.56,57.0,29.55,0.08
2016-11-17 07:00:00,44.35,17.12,179.84,37.01,57.52,2.76,81.12,0.6,35.06,8.44,115.29,798.84,55.76,31.44,0.04
2016-11-17 08:00:00,44.35,18.25,172.3,42.29,57.52,2.76,82.42,0.6,45.29,10.93,130.7,804.24,58.66,43.1,0.04
2016-11-17 09:00:00,44.35,17.73,171.17,41.85,57.52,2.76,94.44,0.6,50.83,11.35,145.5,809.82,57.95,43.39,0.04
2016-11-17 10:00:00,44.35,17.22,170.03,38.23,57.52,2.76,100.25,0.6,56.79,9.96,152.71,800.82,57.78,44.63,0.04
2016-11-17 11:00:00,44.35,17.13,165.42,35.63,57.52,2.76,110.96,0.48,59.71,10.89,149.93,794.1,57.82,43.41,0.04
2016-11-17 12:00:00,44.35,15.48,156.6,37.25,57.52,2.76,106.43,0.56,59.84,9.49,142.03,777.72,58.65,45.67,0.04
2016-11-17 13:00:00,44.35,17.03,146.57,45.28,57.52,2.76,108.51,0.6,64.57,7.43,119.74,746.04,76.24,37.28,0.08
2016-11-17 14:00:00,44.35,16.75,108.09,47.08,57.52,2.76,115.43,0.6,64.43,8.41,130.91,716.52,79.61,34.1,0.12
2016-11-17 15:00:00,44.35,13.96,100.56,44.65,57.52,2.76,110.24,0.48,66.53,6.7,134.42,683.76,78.42,32.4,0.08
2016-11-17 16:00:00,44.35,12.73,91.44,41.54,57.52,2.76,115.5,0.56,65.29,5.59,127.41,673.62,78.41,37.25,0.04
2016-11-17 17:00:00,44.35,12.86,72.54,38.61,57.52,2.76,108.34,0.6,59.82,25.44,117.93,659.04,77.69,32.71,0.04
2016-11-17 18:00:00,44.35,14.04,64.25,37.13,57.52,2.76,108.13,0.56,53.82,38.62,126.86,651.96,77.61,30.92,0.04
2016-11-17 19:00:00,44.35,14.59,64.37,37.65,57.52,2.48,101.55,0.44,51.94,38.39,112.61,643.08,75.64,33.67,0.04
2016-11-17 20:00:00,44.35,14.57,64.87,36.75,57.52,2.48,91.4,0.6,46.45,38.37,101.85,636.9,73.69,30.41,0.04
2016-11-17 21:00:00,44.35,14.66,66.65,37.01,57.52,2.48,83.28,0.6,34.66,38.22,93.54,645.84,77.54,26.42,0.12
2016-11-17 22:00:00,44.35,14.6,65.2,37.29,57.52,2.48,81.11,0.52,36.23,30.24,96.5,637.44,74.06,19.65,0.12
2016-11-17 23:00:00,44.35,14.5,64.68,36.78,57.52,2.48,80.26,0.48,36.75,6.68,91.48,635.88,73.68,20.98,0.04
2016-11-18 00:00:00,44.35,14.4,64.91,37.05,57.52,2.48,75.68,0.6,35.95,6.19,96.81,628.26,77.97,20.62,0.04
2016-11-18 01:00:00,44.35,14.44,65.21,36.66,57.52,2.48,77.04,0.6,37.17,6.31,98.59,649.44,74.6,21.79,0.04
2016-11-18 02:00:00,44.35,14.52,87.7,37.13,57.52,2.48,79.5,0.44,37.63,6.75,99.91,660.66,73.53,23.82,0.04
2016-11-18 03:00:00,44.35,15.22,161.03,36.86,57.52,2.48,78.13,0.56,35.77,6.73,94.97,705.84,57.1,24.98,0.04
2016-11-18 04:00:00,44.35,15.26,162.11,37.01,57.52,2.48,77.55,0.6,35.14,5.84,94.83,760.86,54.85,22.91,0.08
2016-11-18 05:00:00,44.35,15.0,174.2,37.0,57.52,2.48,77.54,0.52,36.25,6.86,95.83,781.26,54.44,27.91,0.12
2016-11-18 06:00:00,44.35,14.91,171.42,37.63,57.52,2.48,80.5,0.44,35.17,7.6,96.5,791.64,54.96,31.21,0.08
2016-11-18 07:00:00,44.35,16.81,166.63,41.43,57.52,2.48,79.58,0.6,33.77,15.86,108.22,799.68,51.53,36.29,0.04
2016-11-18 08:00:00,44.35,17.84,159.33,47.42,57.52,2.48,84.64,0.6,45.37,14.34,120.41,796.14,50.69,40.43,0.04
2016-11-18 09:00:00,44.35,15.7,153.96,50.01,57.52,2.48,93.45,0.48,52.24,11.41,148.46,800.88,47.76,47.34,0.04
2016-11-18 10:00:00,44.35,15.81,154.48,45.92,57.52,2.48,98.93,0.56,57.76,9.72,159.48,793.86,47.83,43.6,0.04
2016-11-18 11:00:00,44.35,15.3,147.87,48.02,57.52,2.48,109.58,0.6,64.26,6.42,142.03,783.36,47.83,39.38,0.04
2016-11-18 12:00:00,44.35,13.35,136.74,45.59,57.52,2.48,107.05,0.52,64.82,8.5,138.21,757.8,50.24,38.25,0.04
2016-11-18 13:00:00,44.35,14.44,111.81,44.5,57.52,2.48,108.06,0.44,64.06,7.3,138.43,719.76,69.42,39.12,0.04
2016-11-18 14:00:00,44.35,13.76,61.83,44.06,57.52,2.48,112.58,0.6,63.73,6.38,132.99,693.96,73.41,41.26,0.12
2016-11-18 15:00:00,44.35,11.51,62.05,44.02,57.52,2.48,113.96,0.6,65.03,5.55,123.08,668.94,72.79,35.98,0.12
