date,Rat_education_Kathryn,Rat_education_Theo,Rat_public_Kimber,Rat_office_Jamal,Rat_education_Lee,Rat_education_Kandice,Rat_office_Adele,Rat_office_Lora,Rat_public_Sharron,Rat_public_Joann,Rat_education_Calvin,Rat_public_Allie,Rat_public_Leo,Rat_public_Mark,Rat_assembly_Ezequiel
2017-03-18 13:00:00,469.68,632.4,5.28,659.91,416.28,94.53,603.48,325.88,39.86,20.65,38.67,8.98,13.58,7.66,34.76
2017-03-18 14:00:00,443.25,633.36,4.97,658.99,445.44,94.24,564.4,322.11,38.74,18.86,38.34,8.82,12.48,7.71,51.05
2017-03-18 15:00:00,436.72,604.13,4.69,654.12,424.29,93.32,564.71,317.65,37.47,18.65,37.85,8.85,13.81,6.98,56.32
2017-03-18 16:00:00,451.04,495.69,5.06,652.19,320.58,92.91,549.83,306.66,39.04,19.24,37.09,8.48,13.06,7.28,39.16
2017-03-18 17:00:00,480.42,514.2,4.95,651.67,290.91,100.9,545.15,286.84,41.36,15.88,40.59,6.74,13.29,7.41,56.14
2017-03-18 18:00:00,330.68,516.36,6.19,649.54,362.46,101.33,536.41,239.62,46.51,11.88,44.99,4.4,13.8,9.09,56.21
2017-03-18 19:00:00,271.78,489.67,6.99,651.59,301.2,109.43,536.71,239.97,47.91,12.65,44.95,5.07,15.05,15.13,54.64
2017-03-18 20:00:00,271.68,499.89,7.4,652.03,303.93,111.27,582.32,240.09,48.71,12.95,46.68,5.12,15.56,16.16,54.94
2017-03-18 21:00:00,266.24,501.73,7.89,654.64,313.92,111.23,561.29,244.62,47.14,12.85,47.7,5.08,15.12,19.49,55.28
2017-03-18 22:00:00,263.23,476.72,8.58,654.29,311.91,100.73,591.56,234.37,46.36,12.95,47.78,5.14,15.84,20.32,42.85
2017-03-18 23:00:00,262.04,479.99,9.75,649.68,284.34,101.85,579.02,228.48,46.26,13.05,42.73,5.46,15.13,20.17,41.46
2017-03-19 00:00:00,264.16,482.96,11.19,656.35,275.04,102.33,603.86,244.07,46.52,12.91,43.15,5.29,14.12,21.33,43.85
2017-03-19 01:00:00,263.68,464.53,12.31,657.54,283.05,105.88,592.44,230.68,46.87,12.97,43.54,5.17,13.47,21.97,44.24
2017-03-19 02:00:00,262.7,476.12,12.67,655.47,280.14,111.91,622.14,228.35,47.66,12.88,43.56,5.14,13.54,22.07,48.22
2017-03-19 03:00:00,263.13,478.01,13.2,677.11,279.48,114.45,609.48,235.95,47.92,12.95,44.24,5.13,13.9,22.83,52.21
2017-03-19 04:00:00,267.5,476.57,15.28,680.6,274.77,116.96,637.35,263.01,47.02,12.91,45.18,5.14,14.9,23.38,55.08
2017-03-19 05:00:00,334.26,527.52,13.75,669.26,278.82,117.14,710.88,283.61,48.28,13.0,44.37,5.11,15.55,23.76,56.14
2017-03-19 06:00:00,545.46,509.75,14.52,673.57,331.71,115.01,694.33,290.88,46.98,13.17,44.64,5.1,16.75,24.28,59.73
2017-03-19 07:00:00,609.16,518.86,15.61,674.52,381.57,112.09,705.42,289.58,42.19,12.15,44.72,4.99,16.55,21.28,60.46
2017-03-19 08:00:00,601.52,493.38,15.3,673.09,368.76,108.85,701.65,289.28,38.99,11.58,42.77,4.44,15.41,18.07,59.57
2017-03-19 09:00:00,569.07,450.93,14.93,657.91,308.91,106.69,663.05,283.83,39.17,11.46,41.94,4.16,15.46,16.73,59.13
2017-03-19 10:00:00,560.63,449.81,14.72,660.67,312.69,105.92,684.55,286.87,40.49,11.61,42.03,3.92,17.15,15.78,60.56
2017-03-19 11:00:00,527.96,436.97,12.41,660.23,374.64,103.82,650.87,275.75,39.26,11.92,41.47,3.89,19.06,13.2,58.55
2017-03-19 12:00:00,495.74,371.62,12.01,653.56,411.51,106.06,630.74,276.51,38.86,12.15,40.67,7.42,18.63,9.65,56.38
2017-03-19 13:00:00,451.88,388.61,7.78,650.69,367.41,105.26,592.51,271.1,39.48,18.21,39.64,9.1,14.81,8.49,55.72
2017-03-19 14:00:00,496.68,419.23,6.94,647.21,341.97,103.99,598.7,271.3,39.6,18.22,38.96,9.1,14.1,7.72,54.2
2017-03-19 15:00:00,451.88,401.53,6.11,647.38,366.93,102.34,589.44,268.02,38.05,18.43,38.77,9.15,14.32,8.18,51.77
2017-03-19 16:00:00,478.8,426.44,6.23,652.07,321.78,104.53,553.56,268.11,38.67,18.22,38.58,9.02,14.13,8.05,51.74
2017-03-19 17:00:00,520.41,483.72,6.18,653.33,315.54,108.92,560.35,262.92,42.03,12.19,42.33,4.91,14.45,7.85,59.77
2017-03-19 18:00:00,351.13,560.12,7.05,656.22,335.91,110.88,557.12,261.12,47.1,11.95,47.25,4.61,14.39,10.05,60.08
2017-03-19 19:00:00,304.37,542.37,7.43,655.55,339.24,115.17,597.04,264.94,47.02,12.49,47.9,5.37,14.78,16.07,61.78
2017-03-19 20:00:00,304.89,562.74,9.59,650.21,321.06,117.6,581.37,271.06,47.16,12.95,48.42,5.51,16.25,20.31,62.77
2017-03-19 21:00:00,302.56,565.05,10.62,651.06,311.37,120.94,651.01,263.27,47.62,12.81,48.9,5.49,17.44,19.93,64.12
2017-03-19 22:00:00,270.04,545.82,11.74,652.47,309.63,109.37,587.18,246.5,47.82,12.9,48.77,5.58,15.85,19.46,43.91
2017-03-19 23:00:00,269.51,540.21,12.48,654.67,280.23,111.73,636.66,253.52,47.79,13.15,43.42,5.83,15.2,19.82,46.9
2017-03-20 00:00:00,267.49,489.57,210.43,644.5,288.12,111.53,621.97,241.97,48.24,12.89,43.81,5.63,15.5,20.73,51.42
2017-03-20 01:00:00,268.62,485.83,211.69,665.7,282.12,111.52,640.48,244.38,47.65,12.84,43.76,5.59,14.93,20.68,55.62
2017-03-20 02:00:00,266.39,490.85,227.86,653.15,286.26,111.06,619.5,241.75,47.28,12.91,44.29,5.52,15.05,21.3,58.17
2017-03-20 03:00:00,268.3,489.2,226.6,713.03,290.37,109.73,652.87,250.54,47.93,12.86,43.83,5.54,14.53,21.42,58.97
2017-03-20 04:00:00,279.49,645.05,235.93,1057.82,292.92,110.62,850.04,262.61,47.22,12.71,45.17,5.5,15.15,21.84,60.84
2017-03-20 05:00:00,520.37,861.56,273.28,1863.52,316.65,109.63,1037.25,285.9,46.98,12.87,45.02,5.51,17.07,21.81,61.23
2017-03-20 06:00:00,636.82,823.18,331.2,2086.17,440.07,108.93,1004.05,485.77,47.62,12.72,44.56,5.57,16.03,22.38,64.53
2017-03-20 07:00:00,680.29,908.05,363.06,2165.64,463.53,109.05,1016.48,813.63,42.3,11.86,46.38,5.09,15.57,18.34,62.35
2017-03-20 08:00:00,698.96,924.85,311.74,2070.0,405.21,101.37,1016.84,867.77,39.15,11.61,49.09,4.67,14.52,17.92,85.33
2017-03-20 09:00:00,681.34,904.55,290.74,1896.95,318.57,99.04,999.7,804.85,39.51,15.96,51.46,9.15,14.18,14.48,77.9
2017-03-20 10:00:00,630.92,838.5,206.28,1809.94,313.92,100.64,963.48,783.99,42.89,18.22,50.35,9.07,13.7,12.26,77.22
2017-03-20 11:00:00,582.74,752.52,48.1,1820.82,366.96,99.33,930.29,780.26,41.31,17.57,51.29,9.24,14.19,8.62,69.19
2017-03-20 12:00:00,568.53,753.26,39.73,1812.73,336.6,98.63,907.6,757.15,39.4,18.31,48.91,9.18,14.13,8.18,63.51
2017-03-20 13:00:00,588.03,797.95,128.42,1819.07,330.81,96.89,837.15,713.99,40.1,18.53,48.83,9.0,13.66,7.97,51.33
2017-03-20 14:00:00,640.93,820.97,163.14,1828.33,344.58,97.78,833.21,718.11,40.25,18.47,49.58,9.08,13.53,7.33,50.6
2017-03-20 15:00:00,652.08,782.41,119.77,1812.89,331.05,97.08,853.18,712.41,40.37,18.71,51.11,9.28,13.93,8.75,53.56
2017-03-20 16:00:00,650.95,753.96,139.01,1790.23,351.0,100.78,813.46,682.66,37.63,19.86,52.2,10.05,13.99,8.19,56.9
2017-03-20 17:00:00,660.59,755.89,188.6,1740.2,389.46,111.1,770.41,552.04,39.66,20.24,58.58,9.94,14.83,10.15,72.69
2017-03-20 18:00:00,659.92,667.54,200.52,827.88,477.45,109.83,611.84,312.97,45.06,20.53,59.71,9.53,14.35,9.89,76.67
2017-03-20 19:00:00,680.81,570.49,242.73,716.82,504.33,115.18,607.44,286.42,44.97,21.4,49.47,10.15,16.12,14.39,83.06
2017-03-20 20:00:00,479.87,566.96,239.61,684.31,425.01,112.88,574.87,275.24,45.54,21.25,47.83,9.64,15.14,15.56,84.53
2017-03-20 21:00:00,387.7,558.67,242.12,650.55,380.7,116.85,596.54,267.3,44.84,13.17,48.21,5.76,15.01,16.86,80.71
2017-03-20 22:00:00,333.11,524.38,214.62,642.83,343.29,101.25,603.48,244.79,45.33,12.64,48.07,5.43,15.12,16.83,85.52
2017-03-20 23:00:00,302.68,461.95,198.15,633.92,250.98,104.34,594.21,238.21,44.18,12.75,41.97,5.67,15.45,16.91,86.11
2017-03-21 00:00:00,296.35,466.16,201.08,628.99,237.33,102.31,594.16,216.43,44.42,12.7,42.65,5.6,15.44,17.48,86.64
2017-03-21 01:00:00,294.58,469.75,205.73,621.91,240.93,103.31,577.16,232.96,44.49,12.5,42.4,5.53,14.32,17.52,83.11
2017-03-21 02:00:00,293.91,465.42,218.87,624.32,241.11,104.03,603.82,230.63,44.13,12.64,42.46,5.5,12.67,17.19,80.18
2017-03-21 03:00:00,292.13,469.6,216.82,633.67,243.93,102.45,585.4,237.06,44.55,12.7,43.08,5.51,12.56,18.63,78.68
2017-03-21 04:00:00,300.01,599.4,220.01,625.54,250.29,102.26,766.09,250.45,44.29,12.62,42.68,5.5,13.43,18.57,74.67
2017-03-21 05:00:00,551.66,760.34,316.97,1060.26,276.39,103.26,915.79,272.37,44.19,12.62,43.01,5.51,13.6,18.74,76.2
2017-03-21 06:00:00,651.98,779.49,324.9,1792.02,427.65,100.88,906.45,366.74,44.69,12.57,44.14,5.3,14.67,20.1,76.46
2017-03-21 07:00:00,680.98,864.67,330.05,1902.42,421.8,102.44,949.37,584.15,41.35,12.0,44.38,5.25,15.58,15.23,75.93
2017-03-21 08:00:00,706.09,908.8,367.53,1961.98,448.41,102.66,984.04,712.71,40.09,11.7,45.46,5.0,14.04,14.39,61.35
2017-03-21 09:00:00,720.72,937.13,338.79,1951.38,458.52,98.63,982.01,724.17,40.18,15.95,49.63,9.44,14.67,13.56,58.99
2017-03-21 10:00:00,694.05,908.5,255.18,1888.59,442.26,99.44,966.91,693.47,39.53,19.29,49.71,9.51,13.83,11.69,56.88
2017-03-21 11:00:00,692.31,825.43,220.73,1892.66,400.2,97.88,959.35,696.08,40.41,18.7,50.42,9.85,14.32,9.98,51.25
2017-03-21 12:00:00,656.6,795.47,281.78,1829.65,295.23,94.81,925.21,695.62,38.54,17.84,51.47,9.48,18.29,8.02,54.77
2017-03-21 13:00:00,604.62,757.75,174.31,1722.7,327.33,95.47,851.98,676.34,37.74,17.91,51.01,9.32,18.32,8.2,57.63
2017-03-21 14:00:00,570.82,769.04,61.02,1663.99,378.75,90.86,836.12,676.75,39.63,19.02,51.62,9.07,17.68,7.8,58.57
2017-03-21 15:00:00,579.32,732.33,18.37,1618.07,385.02,91.97,838.8,677.4,39.81,18.61,52.88,9.24,15.25,7.84,54.7
2017-03-21 16:00:00,581.77,728.78,42.54,1559.41,330.72,95.95,798.1,655.8,38.42,17.97,50.94,9.34,13.91,7.55,55.75
2017-03-21 17:00:00,589.49,740.47,104.97,1454.98,364.23,104.34,745.91,532.91,40.7,17.41,53.28,9.46,13.69,7.02,50.28
2017-03-21 18:00:00,614.36,628.69,232.53,796.65,445.08,105.66,627.21,313.77,43.17,17.88,53.33,9.79,14.32,6.74,42.84
2017-03-21 19:00:00,650.03,565.17,311.67,698.18,553.5,109.75,594.52,284.27,43.93,18.72,45.44,10.73,15.5,9.94,42.32
2017-03-21 20:00:00,415.04,556.82,243.42,660.49,462.72,109.24,569.5,275.61,43.82,17.94,42.3,9.96,15.54,13.29,40.81
2017-03-21 21:00:00,321.4,559.9,235.51,648.5,367.62,111.6,570.61,270.9,45.04,13.74,42.05,5.84,16.63,14.74,41.31
2017-03-21 22:00:00,311.2,511.67,233.17,639.74,332.94,97.79,559.44,245.74,47.49,13.08,41.36,5.43,16.06,15.59,41.95
2017-03-21 23:00:00,287.57,440.58,209.1,629.65,259.29,98.1,560.75,237.08,46.85,13.06,37.25,5.54,15.33,15.32,42.37
2017-03-22 00:00:00,279.22,440.11,205.41,632.29,241.17,19.67,573.6,220.59,46.6,13.0,37.38,5.45,14.5,14.93,43.01
2017-03-22 01:00:00,280.57,437.5,207.95,620.01,232.2,20.34,564.61,210.14,46.26,12.87,37.49,5.44,14.18,14.37,43.12
2017-03-22 02:00:00,277.52,437.32,223.48,623.17,231.96,19.79,626.6,211.7,45.91,12.91,37.47,5.43,13.87,14.02,43.09
2017-03-22 03:00:00,278.24,435.38,223.72,626.01,226.17,21.76,543.79,214.22,45.93,12.86,37.35,5.43,13.87,14.22,43.2
2017-03-22 04:00:00,294.3,535.5,232.3,618.22,232.47,20.56,672.25,227.96,46.05,12.92,38.33,5.35,13.92,14.39,44.19
2017-03-22 05:00:00,534.07,670.41,260.0,1026.1,271.11,23.7,811.06,247.86,46.84,12.98,39.94,5.52,14.34,15.66,45.38
2017-03-22 06:00:00,620.3,688.0,302.21,1613.88,455.43,24.12,802.34,316.21,47.66,13.3,42.01,5.72,14.82,19.27,49.69
2017-03-22 07:00:00,679.8,821.68,345.28,1810.59,415.38,26.75,865.51,531.49,42.08,12.33,43.12,5.24,14.03,17.52,52.41
2017-03-22 08:00:00,707.74,859.34,312.64,1861.54,386.31,25.49,862.01,626.29,38.92,12.28,41.7,5.18,14.55,16.89,57.58
2017-03-22 09:00:00,680.85,829.55,187.03,1760.42,312.78,27.43,848.62,648.16,39.17,16.77,44.43,9.68,14.22,15.48,50.05
2017-03-22 10:00:00,650.17,747.89,177.91,1725.23,340.53,27.08,819.69,656.1,40.48,18.86,42.23,9.42,14.1,12.96,48.77
2017-03-22 11:00:00,608.99,777.57,97.19,1696.56,383.34,28.33,823.11,660.73,41.28,18.28,39.95,9.35,14.03,10.08,51.03
2017-03-22 12:00:00,589.64,765.02,94.05,1748.16,417.3,26.75,819.93,709.18,38.87,18.35,40.24,9.72,13.13,9.2,53.68
2017-03-22 13:00:00,584.29,699.11,59.6,1724.24,407.88,26.94,814.01,719.66,38.81,18.06,40.09,10.34,12.6,10.17,54.45
2017-03-22 14:00:00,596.37,719.36,3.87,1706.08,414.09,22.71,917.73,727.3,40.07,17.79,40.56,9.52,13.21,9.42,55.29
2017-03-22 15:00:00,588.33,699.04,21.68,1654.85,380.88,22.73,1047.95,733.76,41.74,17.68,38.68,9.57,12.94,8.58,54.42
2017-03-22 16:00:00,585.12,697.39,109.05,1612.02,321.51,33.57,1003.98,732.57,42.48,17.71,37.06,9.88,12.56,7.71,58.82
2017-03-22 17:00:00,594.86,713.58,202.81,1559.89,291.39,42.85,946.3,596.97,43.03,17.91,39.92,9.62,12.96,7.2,79.7
2017-03-22 18:00:00,634.35,661.65,260.45,838.89,377.85,40.26,788.65,327.98,45.94,17.81,45.87,9.8,12.86,8.62,85.56
2017-03-22 19:00:00,674.59,601.34,235.39,745.31,517.59,40.21,777.33,308.86,45.84,18.32,47.6,10.75,14.01,14.3,94.81
2017-03-22 20:00:00,410.82,584.69,238.93,707.41,489.72,46.51,783.44,291.23,46.24,18.71,48.27,10.52,15.91,20.13,96.45
2017-03-22 21:00:00,323.67,573.11,240.1,680.41,407.16,45.55,773.36,278.75,46.41,12.35,48.07,5.92,15.8,21.22,93.77
2017-03-22 22:00:00,308.5,542.87,240.83,668.21,330.57,33.71,835.18,260.26,46.82,11.56,48.34,5.51,15.02,22.81,75.59
2017-03-22 23:00:00,293.28,481.1,214.24,664.36,280.32,32.18,794.71,247.17,46.46,11.62,43.2,5.8,14.67,23.64,75.78
2017-03-23 00:00:00,278.52,487.5,217.16,664.62,267.63,111.46,846.88,238.26,46.6,11.57,44.12,5.72,15.2,24.33,80.99
2017-03-23 01:00:00,277.33,495.27,215.61,638.64,268.02,110.84,796.58,239.23,46.8,11.64,44.17,5.6,14.66,24.89,84.88
2017-03-23 02:00:00,278.14,500.01,231.94,648.67,266.79,110.66,876.21,236.5,47.24,11.58,44.73,5.52,15.01,25.16,88.39
2017-03-23 03:00:00,271.88,488.6,234.15,661.0,267.84,111.62,803.39,239.3,46.47,11.67,45.34,5.51,15.42,25.64,89.53
2017-03-23 04:00:00,288.01,636.87,241.74,649.26,272.64,114.32,1066.55,255.52,46.83,11.69,45.26,5.45,14.75,25.89,91.8
2017-03-23 05:00:00,567.33,835.09,353.62,1216.15,304.83,116.39,1317.73,275.52,47.04,11.71,46.21,5.48,16.33,26.38,92.63
2017-03-23 06:00:00,673.71,831.35,376.78,1992.58,469.89,115.48,1312.62,349.69,46.02,11.75,54.71,5.53,16.93,27.73,94.68
2017-03-23 07:00:00,711.49,906.32,362.99,2104.34,475.08,114.95,1303.95,709.64,41.39,10.79,56.51,5.04,16.31,22.14,96.45
2017-03-23 08:00:00,740.77,904.63,421.1,2023.97,425.58,109.11,1292.16,852.95,40.05,10.38,56.48,4.57,15.35,21.49,76.4
2017-03-23 09:00:00,733.68,908.18,280.82,1848.25,342.54,106.69,1271.33,810.41,44.3,10.21,56.01,4.58,16.0,18.97,65.82
2017-03-23 10:00:00,678.35,861.71,131.03,1759.62,321.03,104.86,1226.12,774.1,41.84,10.18,52.94,4.52,15.36,16.15,66.99
2017-03-23 11:00:00,626.36,828.78,27.0,1786.22,357.81,102.75,1200.14,748.43,41.45,10.52,48.74,4.65,15.19,11.88,66.42
2017-03-23 12:00:00,611.77,795.29,41.55,1800.7,380.49,99.64,1198.7,757.24,41.59,11.45,43.28,8.39,15.33,10.04,69.14
2017-03-23 13:00:00,590.29,742.09,10.92,1796.58,375.78,98.36,1176.38,771.88,39.84,18.59,41.96,9.7,14.73,9.82,71.15
2017-03-23 14:00:00,599.26,732.88,7.03,1749.74,364.68,96.47,1132.37,782.39,41.32,19.38,43.86,9.68,15.48,6.93,70.2
2017-03-23 15:00:00,596.94,728.18,61.01,1641.46,338.46,98.26,1100.18,814.77,43.03,19.48,44.18,9.23,15.49,7.46,68.3
2017-03-23 16:00:00,599.62,744.09,139.45,1597.77,300.93,101.27,1036.56,808.5,41.23,19.77,43.72,9.28,14.8,6.68,57.63
2017-03-23 17:00:00,608.07,767.43,161.66,1560.55,270.84,107.5,967.8,628.72,40.36,19.88,50.45,10.63,15.28,6.63,64.56
2017-03-23 18:00:00,630.24,693.91,186.31,855.08,370.02,108.6,826.05,313.13,44.83,19.74,52.07,11.28,15.74,7.21,66.7
2017-03-23 19:00:00,673.11,609.75,241.29,749.41,477.18,118.16,767.42,293.39,46.08,20.09,49.28,10.93,15.03,11.6,65.22
2017-03-23 20:00:00,417.51,591.79,243.45,700.46,480.36,115.83,806.42,291.63,47.03,21.17,45.84,10.25,14.45,17.49,66.25
2017-03-23 21:00:00,328.71,576.85,249.07,671.62,392.58,115.1,766.68,282.62,46.67,17.41,45.99,5.8,14.88,18.82,67.66
2017-03-23 22:00:00,302.43,546.82,238.78,655.81,317.37,100.03,782.47,257.58,47.21,10.86,46.62,5.31,14.4,20.65,48.45
2017-03-23 23:00:00,284.98,488.71,216.39,654.71,302.01,104.43,799.91,243.17,46.44,10.97,41.29,5.41,14.56,22.72,49.04
2017-03-24 00:00:00,269.39,489.93,221.1,656.59,287.58,104.72,801.91,237.24,46.5,10.86,41.84,5.56,14.48,22.42,50.54
2017-03-24 01:00:00,270.13,504.83,224.39,634.21,290.31,107.1,810.37,245.09,46.12,10.76,42.25,5.51,14.24,22.98,55.34
2017-03-24 02:00:00,270.16,502.66,239.93,635.94,294.6,105.44,813.2,259.62,46.28,10.82,42.27,5.52,14.47,22.88,57.34
2017-03-24 03:00:00,269.53,491.48,238.29,644.11,298.74,106.32,820.12,256.11,46.08,10.81,43.17,5.5,14.61,23.42,71.09
2017-03-24 04:00:00,288.61,652.42,239.96,639.65,303.3,105.04,1025.84,269.73,45.71,10.86,42.82,5.43,15.26,23.51,75.36
2017-03-24 05:00:00,564.24,818.73,267.14,1159.56,332.37,106.82,1289.8,287.72,46.84,10.86,42.02,5.47,15.84,23.64,77.33
2017-03-24 06:00:00,657.55,788.25,316.7,1897.87,503.76,103.49,1294.9,365.0,45.73,10.81,43.34,5.45,17.14,24.82,79.91
2017-03-24 07:00:00,687.49,871.63,353.37,1953.86,452.85,105.64,1312.01,649.17,41.21,10.31,44.71,5.23,17.54,21.15,78.7
2017-03-24 08:00:00,728.2,961.36,445.84,1983.91,462.84,106.78,1363.38,877.16,40.45,10.15,44.4,4.98,15.39,18.61,71.65
2017-03-24 09:00:00,744.26,988.09,348.65,1955.86,441.63,105.5,1363.72,857.91,40.24,15.27,40.04,9.26,14.92,18.58,74.16
2017-03-24 10:00:00,722.34,936.34,378.79,1949.65,429.51,108.1,1299.99,850.84,39.03,19.21,41.1,9.23,17.15,18.83,76.69
2017-03-24 11:00:00,712.74,899.21,299.92,1908.3,409.26,107.94,1278.05,838.46,39.63,19.22,42.66,9.38,14.9,16.43,69.6
2017-03-24 12:00:00,669.57,817.66,67.51,1872.21,339.06,103.54,1256.08,807.9,40.16,18.92,41.89,9.47,14.73,12.94,66.45
2017-03-24 13:00:00,617.81,753.05,33.06,1774.49,378.21,101.0,1189.78,777.64,42.51,19.08,40.27,9.39,14.81,11.07,64.5
2017-03-24 14:00:00,628.05,817.8,20.11,1774.12,321.39,100.33,1135.83,789.2,40.64,18.85,39.69,9.34,15.82,9.85,61.52
2017-03-24 15:00:00,620.94,730.52,13.69,1669.98,303.69,93.4,1105.13,776.12,37.7,18.87,39.72,9.14,15.31,8.53,57.15
2017-03-24 16:00:00,605.11,736.05,31.67,1588.2,262.98,102.54,1034.51,716.03,39.09,18.55,35.89,9.54,14.43,7.82,47.84
2017-03-24 17:00:00,606.81,716.83,85.93,1487.38,292.02,106.9,965.94,575.9,42.31,15.21,33.9,7.93,14.12,8.58,64.96
2017-03-24 18:00:00,627.51,665.86,161.24,748.82,371.37,107.35,804.89,298.8,46.85,10.26,34.38,4.53,13.65,8.38,64.61
2017-03-24 19:00:00,655.18,646.33,234.99,663.81,472.32,111.18,783.53,286.12,46.65,7.47,34.43,5.05,13.95,12.09,63.9
2017-03-24 20:00:00,413.67,647.53,244.61,655.09,423.33,110.61,789.29,272.44,47.13,6.66,31.97,5.35,14.18,14.49,56.64
2017-03-24 21:00:00,336.81,649.51,241.68,648.21,338.82,112.11,824.66,266.6,46.6,6.58,32.95,5.37,14.18,14.22,48.79
2017-03-24 22:00:00,315.25,628.17,258.63,638.92,271.05,98.1,856.04,240.48,47.17,9.23,32.69,5.42,14.72,15.45,39.38
2017-03-24 23:00:00,298.97,555.01,234.3,641.33,241.56,97.65,850.65,234.48,46.83,9.5,26.94,5.71,12.58,15.85,39.36
2017-03-25 00:00:00,283.63,541.25,233.43,637.79,238.29,96.68,835.75,222.96,47.3,9.29,26.6,5.53,13.09,15.78,40.32
2017-03-25 01:00:00,284.08,536.3,234.54,636.61,237.09,96.69,846.0,213.53,46.55,9.29,26.79,5.46,13.27,16.89,40.78
2017-03-25 02:00:00,283.15,529.48,228.27,641.06,234.42,95.61,865.7,204.9,46.99,9.25,26.7,5.46,12.32,15.5,42.04
2017-03-25 03:00:00,281.58,532.67,224.88,633.79,233.28,96.12,818.09,208.47,46.56,9.27,26.69,5.48,13.48,15.08,42.46
2017-03-25 04:00:00,284.69,532.88,206.65,633.07,232.92,94.93,903.59,223.4,47.47,9.4,26.63,5.43,14.08,16.8,42.6
2017-03-25 05:00:00,347.77,667.1,205.84,636.13,248.88,95.53,911.1,250.79,47.16,9.24,26.75,5.43,14.34,15.07,44.66
2017-03-25 06:00:00,562.62,797.82,202.21,632.89,267.39,91.1,939.97,254.6,46.04,9.16,26.85,5.41,19.58,13.55,43.94
2017-03-25 07:00:00,615.99,796.23,208.09,630.72,289.92,91.92,923.43,294.43,41.49,8.39,26.87,4.98,16.23,9.74,44.39
2017-03-25 08:00:00,607.55,755.44,147.91,633.22,286.2,89.74,910.95,296.86,40.08,7.95,24.17,4.45,17.46,9.56,41.99
2017-03-25 09:00:00,591.51,739.16,70.05,632.89,341.55,89.2,909.87,293.17,39.13,11.27,24.35,8.69,16.45,7.71,38.96
2017-03-25 10:00:00,551.34,727.9,3.2,648.16,332.13,87.88,843.22,295.84,39.19,14.58,24.63,8.96,17.6,8.04,41.45
2017-03-25 11:00:00,540.53,735.11,2.8,634.6,327.12,86.01,839.83,294.19,39.2,15.5,24.57,10.19,17.11,7.12,41.77
2017-03-25 12:00:00,536.74,756.47,7.24,638.41,345.63,85.25,802.02,293.16,38.87,15.79,24.61,10.4,15.1,7.8,42.03
2017-03-25 13:00:00,528.66,743.62,15.99,645.55,375.48,84.05,798.95,290.65,37.76,15.87,25.94,10.14,18.69,8.36,39.86
2017-03-25 14:00:00,546.89,733.69,43.09,637.59,335.52,86.34,778.04,300.88,39.36,15.82,28.33,9.7,21.64,8.62,40.12
2017-03-25 15:00:00,540.57,656.86,17.59,648.57,342.42,84.15,780.96,293.78,39.05,16.11,27.12,9.7,19.94,9.31,39.81
2017-03-25 16:00:00,565.06,571.88,122.9,633.27,323.16,92.02,744.88,287.95,37.34,15.71,26.34,9.67,19.76,8.97,37.19
2017-03-25 17:00:00,600.18,557.46,111.33,639.52,373.98,96.39,760.92,277.77,39.41,12.44,28.54,8.0,18.68,9.39,46.87
2017-03-25 18:00:00,356.19,553.58,140.37,651.4,347.1,99.89,733.33,245.35,44.42,7.99,32.79,5.7,20.07,8.4,44.34
2017-03-25 19:00:00,285.47,542.18,181.46,641.59,321.87,103.74,749.09,233.72,44.89,8.71,32.27,4.64,15.38,12.47,41.34
2017-03-25 20:00:00,287.77,540.08,179.47,640.87,321.3,102.93,775.07,233.48,44.57,8.99,32.08,4.69,18.54,13.12,40.82
2017-03-25 21:00:00,286.2,534.79,177.92,635.93,318.0,104.98,782.4,228.97,45.91,8.96,31.4,4.71,16.77,12.91,39.79
2017-03-25 22:00:00,281.47,507.03,180.29,625.61,287.16,91.15,784.46,212.9,46.32,8.98,31.5,4.78,16.48,13.66,36.41
2017-03-25 23:00:00,278.46,480.65,179.11,635.19,258.39,92.13,773.01,214.03,45.59,9.2,25.07,5.13,17.31,13.79,36.55
2017-03-26 00:00:00,280.4,418.17,181.25,622.79,249.78,92.89,812.98,211.68,46.19,9.16,25.07,4.99,17.62,13.72,36.39
2017-03-26 01:00:00,278.39,412.96,180.49,620.16,250.5,94.45,780.78,204.98,47.22,9.11,25.09,4.91,14.87,15.09,37.38
2017-03-26 02:00:00,280.99,413.97,180.61,625.8,256.17,93.5,802.72,203.23,46.25,9.27,25.01,4.89,14.89,15.55,38.68
2017-03-26 03:00:00,283.11,413.63,178.74,628.6,260.97,96.16,782.41,207.04,46.79,9.15,24.88,4.87,15.77,17.57,40.49
2017-03-26 04:00:00,291.61,411.11,179.57,625.76,263.49,93.62,839.66,229.64,47.43,9.2,24.93,4.84,15.4,17.06,41.22
2017-03-26 05:00:00,355.57,452.38,183.32,625.43,267.87,95.35,906.54,248.21,47.36,9.28,24.83,4.85,16.0,18.02,42.54
2017-03-26 06:00:00,560.59,453.57,181.93,622.28,283.53,92.27,901.43,248.55,47.03,9.21,24.52,4.82,18.37,17.63,43.61
2017-03-26 07:00:00,616.21,447.87,180.14,620.58,299.94,92.43,905.34,252.55,41.97,8.45,24.26,4.74,15.47,15.07,43.61
2017-03-26 08:00:00,617.68,445.83,168.48,622.93,294.3,92.34,889.34,258.59,39.08,8.01,22.43,4.1,13.91,12.18,44.05
