date,Fox_lodging_Helen,Fox_education_Andre,Fox_assembly_Tony,Fox_education_Claire,Fox_education_Ray,Fox_office_Thelma,Fox_office_Karima,Fox_office_Clayton,Fox_education_Yolande,Fox_office_Edythe,Fox_education_Ollie,Fox_assembly_Audrey,Fox_assembly_Sheldon,Fox_lodging_Stephen,Fox_education_Eddy
2016-12-24 21:00:00,251.25,389.44,46.97,77.66,81.98,122.11,23.53,64.94,505.81,97.73,90.23,12.88,66.51,68.98,386.27
2016-12-24 22:00:00,241.53,425.56,30.35,77.66,82.28,120.81,23.12,65.01,500.76,98.09,79.32,12.93,65.64,68.95,267.05
2016-12-24 23:00:00,230.95,396.79,30.06,77.66,82.2,114.16,23.37,58.27,497.45,97.79,75.45,8.5,66.03,69.64,146.76
2016-12-25 00:00:00,231.18,387.14,29.02,77.66,81.93,120.64,25.73,30.62,494.79,97.96,75.22,7.16,66.9,68.0,154.86
2016-12-25 01:00:00,231.72,387.4,29.09,77.66,82.78,124.88,23.05,28.88,492.47,97.69,75.32,7.11,67.91,67.39,158.16
2016-12-25 02:00:00,233.82,406.16,30.28,77.66,83.68,121.5,23.11,29.21,496.42,97.62,75.88,7.16,64.8,66.99,160.83
2016-12-25 03:00:00,230.15,380.28,28.9,77.66,83.48,129.05,23.29,28.98,493.34,95.53,76.08,7.15,66.78,67.37,163.67
2016-12-25 04:00:00,229.52,399.06,29.01,77.66,83.89,127.39,22.93,29.19,496.73,97.52,74.54,7.11,77.52,66.86,384.44
2016-12-25 05:00:00,233.78,399.8,29.29,77.66,84.43,129.97,23.08,46.36,497.31,97.78,87.01,11.25,89.66,66.83,437.62
2016-12-25 06:00:00,238.92,391.89,29.15,77.66,85.2,128.12,22.88,63.2,503.74,97.05,89.5,12.9,125.95,66.57,413.23
2016-12-25 07:00:00,235.75,382.67,28.48,77.66,85.3,141.25,45.81,63.59,508.4,101.25,90.47,12.91,124.03,66.69,407.41
2016-12-25 08:00:00,225.57,404.47,24.45,77.66,84.31,131.35,55.93,57.15,508.45,100.35,90.16,12.68,118.07,64.09,394.27
2016-12-25 09:00:00,195.9,393.78,25.75,77.66,81.4,124.61,59.0,56.55,506.98,98.33,90.47,12.56,127.49,63.77,370.7
2016-12-25 10:00:00,157.12,415.44,26.4,77.66,79.7,115.62,62.93,57.79,507.4,98.32,92.28,12.53,137.96,70.16,343.86
2016-12-25 11:00:00,157.68,401.98,26.75,77.66,79.4,110.43,66.16,58.14,517.02,99.16,91.71,12.52,138.75,63.21,323.93
2016-12-25 12:00:00,156.48,423.64,36.27,77.66,77.4,106.66,66.4,57.25,515.17,97.62,90.37,12.53,145.02,63.11,325.73
2016-12-25 13:00:00,165.65,398.31,46.77,77.66,76.24,104.66,65.26,57.04,511.25,98.33,91.03,12.23,146.32,61.98,328.69
2016-12-25 14:00:00,176.58,395.09,42.85,77.66,72.12,105.79,67.06,57.1,499.74,98.5,89.93,12.57,138.79,68.22,332.75
2016-12-25 15:00:00,180.4,403.93,42.27,77.66,72.8,100.9,66.46,56.93,505.03,99.38,93.53,12.55,141.35,67.21,343.49
2016-12-25 16:00:00,221.77,404.07,48.85,77.66,72.13,97.99,56.13,57.57,503.26,94.38,95.5,12.53,133.42,64.08,351.74
2016-12-25 17:00:00,236.83,420.02,50.44,77.66,76.17,98.19,20.86,60.48,510.46,96.25,95.36,12.7,136.01,65.95,364.86
2016-12-25 18:00:00,249.7,393.23,58.59,77.66,79.07,106.76,22.97,64.96,515.32,98.43,94.59,12.97,142.09,69.12,381.07
2016-12-25 19:00:00,250.98,406.37,61.98,77.66,80.29,114.4,22.78,65.26,508.57,96.89,88.4,11.88,141.4,67.91,383.18
2016-12-25 20:00:00,248.92,433.74,63.17,77.66,80.67,111.98,23.09,65.33,500.32,97.39,91.87,12.95,104.93,67.89,205.36
2016-12-25 21:00:00,248.4,382.44,61.77,77.66,81.4,113.95,22.99,64.99,498.19,98.95,91.88,12.92,67.79,67.9,148.48
2016-12-25 22:00:00,241.08,415.95,54.09,77.66,81.95,121.44,22.96,65.2,491.97,98.18,79.83,13.03,69.98,67.34,153.84
2016-12-25 23:00:00,231.07,393.79,48.74,77.66,83.32,123.14,23.1,58.68,486.37,99.57,75.35,8.39,68.53,68.44,154.48
2016-12-26 00:00:00,230.07,385.89,29.74,77.66,83.55,125.4,22.68,30.55,487.22,99.47,75.3,6.88,48.17,69.13,121.54
2016-12-26 01:00:00,227.82,370.52,29.34,77.66,84.08,129.85,23.31,29.54,487.61,98.62,74.95,7.13,40.76,69.77,106.81
2016-12-26 02:00:00,237.07,404.86,28.61,77.66,85.08,129.52,23.39,29.14,485.49,99.19,76.15,7.11,39.21,68.71,232.66
2016-12-26 03:00:00,231.7,382.71,29.03,77.66,85.87,130.54,23.09,29.15,485.7,98.56,75.38,7.19,39.59,67.77,258.95
2016-12-26 04:00:00,229.18,380.71,29.09,77.66,86.12,132.69,23.07,29.19,491.12,97.94,75.08,7.16,38.78,67.7,234.87
2016-12-26 05:00:00,228.18,377.92,31.29,77.66,86.76,132.08,23.09,41.22,489.63,97.7,73.92,6.92,39.38,66.67,233.27
2016-12-26 06:00:00,235.7,381.99,39.99,77.66,87.09,130.22,22.88,51.41,498.24,97.25,74.52,6.83,102.63,66.66,219.37
2016-12-26 07:00:00,238.95,409.51,38.85,77.66,87.39,132.71,23.35,53.39,505.85,98.61,74.9,7.06,130.0,66.0,226.68
2016-12-26 08:00:00,229.72,398.78,36.56,77.66,85.68,124.86,20.58,48.15,500.71,95.12,74.22,6.79,127.21,63.17,213.44
2016-12-26 09:00:00,195.95,390.28,36.52,77.66,83.26,113.8,20.86,47.65,501.07,93.26,74.71,6.7,129.14,63.39,189.21
2016-12-26 10:00:00,163.57,400.75,36.48,77.66,80.13,109.42,21.36,47.54,514.47,94.28,64.65,6.74,137.78,63.27,169.7
2016-12-26 11:00:00,146.83,437.1,37.15,77.66,80.69,99.47,21.38,47.12,523.36,93.34,48.92,6.8,146.71,62.7,148.74
2016-12-26 12:00:00,140.8,443.68,37.88,77.66,79.09,101.03,22.12,47.65,526.9,91.21,42.09,6.82,136.95,64.07,137.57
2016-12-26 13:00:00,146.23,431.83,37.07,77.66,77.57,98.52,21.36,49.18,524.24,94.15,46.57,6.77,137.04,73.24,133.38
2016-12-26 14:00:00,157.58,415.03,37.51,77.66,72.26,96.56,20.82,49.07,533.52,92.29,59.55,6.79,140.84,65.34,140.27
2016-12-26 15:00:00,182.03,423.93,38.24,77.66,69.15,92.79,20.76,49.05,557.49,91.08,74.42,6.72,146.53,64.18,136.09
2016-12-26 16:00:00,237.95,422.09,37.46,77.66,68.9,90.56,20.81,49.19,535.87,90.92,76.79,6.77,139.23,63.09,144.29
2016-12-26 17:00:00,239.97,426.08,38.09,77.66,72.53,91.09,22.39,51.82,525.72,95.87,76.24,6.94,142.72,69.25,153.62
2016-12-26 18:00:00,252.5,409.77,45.71,77.66,75.28,96.23,23.59,55.9,531.69,97.97,75.91,7.13,75.04,67.82,161.85
2016-12-26 19:00:00,259.3,411.68,45.53,77.66,76.78,101.21,23.38,56.01,524.94,97.58,76.55,7.07,48.76,68.75,165.64
2016-12-26 20:00:00,260.1,393.39,45.59,77.66,78.04,103.7,23.24,56.67,521.5,97.79,76.72,7.12,48.52,69.12,166.13
2016-12-26 21:00:00,265.85,424.5,46.56,77.66,79.37,104.5,23.17,57.06,512.36,97.09,75.78,7.08,47.4,70.14,169.32
2016-12-26 22:00:00,255.48,412.7,46.81,77.66,80.2,105.19,22.86,58.15,505.12,97.7,76.55,6.95,47.35,69.99,135.65
2016-12-26 23:00:00,243.12,405.81,38.92,77.66,81.9,109.77,23.1,53.72,497.58,97.98,76.85,7.09,47.25,69.42,107.43
2016-12-27 00:00:00,229.9,383.45,30.55,77.66,82.25,110.7,22.6,33.95,496.93,98.04,76.76,7.15,43.86,68.4,104.8
2016-12-27 01:00:00,226.95,385.3,30.47,77.66,81.7,113.32,22.67,33.98,497.37,97.98,77.52,7.13,40.65,68.16,102.07
2016-12-27 02:00:00,227.7,410.5,30.78,77.66,82.38,118.38,22.53,32.04,495.33,97.29,76.07,7.12,40.34,67.3,219.14
2016-12-27 03:00:00,225.9,396.09,30.95,77.66,83.37,120.48,22.74,31.73,495.03,97.53,76.98,7.18,40.01,66.93,213.59
2016-12-27 04:00:00,230.65,397.17,30.87,77.66,83.06,123.64,22.92,31.95,500.18,97.32,75.91,7.15,39.32,66.7,197.13
2016-12-27 05:00:00,232.87,428.73,33.09,77.66,83.05,118.47,22.82,42.58,499.14,97.22,75.39,6.76,41.24,66.2,184.1
2016-12-27 06:00:00,237.92,400.35,42.05,77.66,84.63,122.87,22.79,49.35,513.88,95.98,75.68,7.04,103.9,66.1,187.88
2016-12-27 07:00:00,238.85,392.11,42.88,77.66,85.13,124.37,23.11,50.41,512.02,97.1,75.95,7.02,133.94,66.96,182.99
2016-12-27 08:00:00,230.6,394.01,40.29,77.66,83.52,121.63,20.45,46.16,511.21,92.74,74.61,6.85,132.59,63.75,175.22
2016-12-27 09:00:00,198.88,426.28,38.7,77.66,81.08,105.04,21.31,46.34,512.02,93.84,77.39,6.76,134.1,63.14,155.82
2016-12-27 10:00:00,163.8,416.27,38.6,77.66,76.1,100.92,22.12,45.98,521.33,93.46,74.23,6.7,141.92,63.73,136.52
2016-12-27 11:00:00,150.78,505.04,37.0,77.66,73.69,97.7,22.62,45.73,544.81,92.83,66.1,6.69,149.25,67.63,124.58
2016-12-27 12:00:00,153.95,452.32,36.35,77.66,71.09,90.86,23.65,46.87,536.07,92.56,50.62,6.76,144.79,67.76,120.67
2016-12-27 13:00:00,154.85,438.63,36.08,77.66,67.99,86.84,23.31,50.07,543.73,93.81,51.51,6.76,145.84,62.21,114.21
2016-12-27 14:00:00,164.03,448.46,37.18,77.66,65.1,83.86,20.46,49.92,537.72,92.93,62.07,6.71,144.17,64.33,114.45
2016-12-27 15:00:00,186.57,434.19,36.73,77.66,64.67,76.04,20.14,51.8,549.11,93.42,74.5,6.61,150.14,71.38,117.08
2016-12-27 16:00:00,223.98,437.61,36.17,77.66,63.61,73.59,19.63,51.78,533.66,94.16,76.42,6.63,143.5,67.93,121.7
2016-12-27 17:00:00,240.78,446.46,39.17,77.66,66.26,74.99,21.43,52.8,530.09,97.93,79.06,6.9,139.64,70.89,126.03
2016-12-27 18:00:00,254.45,422.78,44.61,77.66,68.66,84.29,23.52,55.9,533.11,98.82,80.07,7.06,76.25,69.28,132.14
2016-12-27 19:00:00,264.48,419.61,48.58,77.66,70.25,85.07,25.7,56.29,527.31,97.38,81.07,7.09,51.79,70.21,134.44
2016-12-27 20:00:00,268.85,412.45,51.01,77.66,70.04,92.4,27.27,56.02,528.18,95.96,80.27,7.13,50.21,72.21,135.81
2016-12-27 21:00:00,261.95,409.28,50.47,77.66,71.68,96.09,26.71,55.74,517.57,97.86,81.67,7.14,49.09,74.36,143.5
2016-12-27 22:00:00,245.07,385.41,45.25,77.66,73.22,91.1,23.73,56.58,503.91,102.89,79.18,7.08,48.0,71.11,126.96
2016-12-27 23:00:00,237.18,415.55,38.71,77.66,75.0,97.95,23.41,52.11,505.79,100.78,75.62,7.13,48.19,77.81,103.96
2016-12-28 00:00:00,240.35,389.56,30.14,77.66,77.59,99.46,23.71,30.19,511.72,98.91,74.73,7.17,59.88,70.71,161.0
2016-12-28 01:00:00,230.58,386.58,29.57,77.66,78.98,104.99,22.83,29.1,502.4,97.74,74.43,7.25,72.14,68.16,166.59
2016-12-28 02:00:00,234.15,389.48,29.89,77.66,80.12,110.43,22.4,29.01,503.02,98.62,74.87,6.91,71.88,68.9,354.93
2016-12-28 03:00:00,239.88,383.98,29.57,77.66,79.6,105.86,22.26,28.91,498.18,98.97,75.61,7.03,66.14,68.15,385.27
2016-12-28 04:00:00,230.97,403.69,29.01,77.66,80.29,109.16,22.31,28.84,501.33,97.66,75.42,7.07,75.81,72.68,373.82
2016-12-28 05:00:00,233.13,376.74,31.43,77.66,79.42,114.32,22.27,41.31,498.08,100.25,86.21,11.25,77.2,68.45,369.87
2016-12-28 06:00:00,242.6,390.88,39.57,77.66,78.94,132.4,43.88,54.24,508.24,105.84,89.93,12.87,127.48,68.03,373.46
2016-12-28 07:00:00,242.1,433.23,40.75,77.66,80.18,131.28,57.44,61.84,526.34,109.41,91.33,12.87,133.22,67.62,381.21
2016-12-28 08:00:00,236.68,403.35,39.27,77.66,80.17,160.76,61.57,63.48,528.94,111.86,97.34,12.23,132.4,66.19,385.23
2016-12-28 09:00:00,223.93,426.3,44.16,77.66,78.15,170.55,67.84,72.32,533.72,106.56,102.17,12.33,143.46,70.71,364.96
2016-12-28 10:00:00,201.27,490.9,37.65,77.66,73.1,170.99,73.03,77.84,556.97,111.29,101.13,12.45,149.07,64.17,337.58
2016-12-28 11:00:00,189.7,472.14,45.06,77.66,71.1,163.93,79.3,81.84,565.2,110.0,97.79,12.37,152.16,62.65,321.09
2016-12-28 12:00:00,189.68,451.21,46.97,77.66,69.11,163.72,79.8,81.87,569.5,110.58,100.48,12.18,145.5,62.68,313.09
2016-12-28 13:00:00,208.58,455.37,46.61,77.66,68.71,162.33,79.26,83.53,571.23,110.06,97.21,12.63,138.73,63.29,315.41
2016-12-28 14:00:00,205.17,487.19,47.24,77.66,66.73,167.63,82.42,87.24,572.83,110.09,98.84,12.51,142.9,63.65,316.46
2016-12-28 15:00:00,227.33,453.89,47.13,77.66,67.86,166.34,80.56,84.88,563.62,107.71,102.59,12.86,139.05,66.79,309.98
2016-12-28 16:00:00,232.98,440.69,46.56,77.66,67.4,160.92,77.65,81.53,567.89,108.7,103.6,12.52,141.17,65.46,331.08
2016-12-28 17:00:00,252.03,462.25,47.63,77.66,69.38,135.84,74.98,68.94,553.65,109.64,103.27,12.69,140.04,68.15,338.83
2016-12-28 18:00:00,270.27,452.49,55.56,77.66,71.53,126.36,76.4,74.34,540.42,110.07,97.36,12.97,144.41,69.07,339.97
2016-12-28 19:00:00,265.65,411.76,56.08,77.66,71.65,116.87,76.99,70.78,534.13,105.52,95.98,12.15,149.47,68.17,338.02
2016-12-28 20:00:00,258.63,432.96,60.48,77.66,73.56,106.79,76.48,69.92,530.52,104.09,96.53,12.68,103.01,67.75,347.94
2016-12-28 21:00:00,257.13,403.24,60.5,77.66,73.93,106.44,64.09,69.68,525.91,104.39,98.51,12.99,66.57,68.72,351.32
2016-12-28 22:00:00,245.95,400.36,59.54,77.66,74.47,110.31,22.08,69.92,514.99,103.49,86.15,13.01,65.18,68.35,261.72
2016-12-28 23:00:00,235.88,396.13,46.85,77.66,75.57,107.12,23.47,63.69,506.06,102.43,83.65,8.82,66.77,69.7,169.89
2016-12-29 00:00:00,237.87,406.63,29.31,77.66,75.65,105.83,22.76,37.94,508.59,99.01,79.74,7.19,65.86,70.9,168.5
2016-12-29 01:00:00,228.35,378.93,29.27,77.66,76.39,109.63,25.97,37.29,504.96,100.04,77.19,7.15,65.99,67.67,166.96
2016-12-29 02:00:00,227.75,401.66,29.06,77.66,76.51,107.9,25.43,33.93,502.65,99.07,76.58,7.12,66.51,67.68,372.32
2016-12-29 03:00:00,227.33,382.57,29.34,77.66,77.84,114.49,23.52,33.07,496.68,99.23,77.93,7.12,66.08,67.75,400.53
2016-12-29 04:00:00,228.65,396.11,29.24,77.66,78.54,107.26,23.18,32.94,498.87,98.49,82.31,7.09,77.93,68.57,382.56
2016-12-29 05:00:00,233.03,374.44,31.69,77.66,78.4,113.47,22.43,49.65,503.92,98.95,99.0,11.21,89.64,67.69,379.49
2016-12-29 06:00:00,234.97,414.04,39.09,77.66,78.74,132.63,46.34,68.12,521.3,104.92,102.2,12.01,134.37,66.76,375.13
2016-12-29 07:00:00,236.33,396.48,39.04,77.66,79.04,134.02,64.43,71.24,537.02,108.74,105.04,12.84,137.93,66.21,375.49
2016-12-29 08:00:00,236.32,409.97,35.61,77.66,78.3,162.2,69.08,72.5,547.14,109.26,115.02,12.69,141.45,67.06,381.5
2016-12-29 09:00:00,222.95,441.43,36.63,77.66,76.55,173.45,72.9,80.6,552.1,108.49,117.0,12.55,150.51,63.6,346.62
2016-12-29 10:00:00,192.23,441.3,36.32,77.66,73.04,170.23,78.94,82.49,570.18,108.09,121.75,12.57,154.74,63.97,328.75
2016-12-29 11:00:00,151.77,458.37,36.67,77.66,66.84,174.08,80.77,82.27,587.52,107.39,112.04,12.59,146.03,61.55,308.69
2016-12-29 12:00:00,152.22,484.38,37.5,77.66,62.63,177.33,82.7,84.55,586.78,109.6,105.38,11.84,143.04,62.72,282.56
2016-12-29 13:00:00,159.18,466.96,37.27,77.66,62.58,177.35,87.87,88.67,586.88,107.05,95.98,12.24,141.78,62.95,272.55
2016-12-29 14:00:00,180.62,476.38,37.38,77.66,61.2,178.51,89.81,88.57,583.09,107.12,100.0,12.4,142.72,64.98,271.41
2016-12-29 15:00:00,209.73,479.08,38.13,77.66,60.16,172.5,92.19,88.97,588.7,110.2,99.2,12.46,143.6,70.85,262.43
2016-12-29 16:00:00,237.38,448.93,37.54,77.66,62.16,164.72,92.0,117.86,569.18,116.04,100.49,13.49,139.16,65.8,279.14
2016-12-29 17:00:00,258.1,440.8,39.17,77.66,61.93,140.43,93.42,83.67,559.8,116.55,96.97,12.38,136.17,66.54,277.67
2016-12-29 18:00:00,257.98,457.59,42.76,77.66,67.5,124.16,95.18,74.47,544.68,115.75,95.36,12.86,137.56,73.14,282.74
2016-12-29 19:00:00,258.43,423.37,42.78,77.66,68.0,101.96,96.38,75.34,536.81,111.01,93.81,12.94,136.67,67.03,291.15
2016-12-29 20:00:00,258.55,426.88,46.31,77.66,69.75,94.25,98.86,74.23,519.53,108.91,92.09,12.95,94.23,68.12,303.27
2016-12-29 21:00:00,260.12,434.18,46.46,77.66,71.17,97.75,81.12,71.89,519.37,104.76,91.18,12.98,59.17,71.29,311.25
2016-12-29 22:00:00,248.35,405.42,46.69,77.66,70.36,96.14,22.21,69.79,512.84,106.07,79.68,12.95,57.36,69.23,238.25
2016-12-29 23:00:00,243.23,391.05,40.44,77.66,71.32,95.34,21.88,63.07,508.08,99.52,77.88,8.58,56.83,71.31,162.02
2016-12-30 00:00:00,234.85,405.1,29.89,77.66,71.11,98.84,24.59,35.44,512.39,98.11,77.14,7.19,56.53,69.26,155.07
2016-12-30 01:00:00,228.83,382.56,29.77,77.66,73.26,103.83,22.07,33.11,507.91,99.81,75.71,7.24,60.08,68.18,159.44
2016-12-30 02:00:00,228.3,392.74,29.71,77.66,73.54,104.84,22.32,32.68,509.69,99.55,74.65,7.12,58.92,70.88,360.83
2016-12-30 03:00:00,229.1,399.76,29.54,77.66,74.17,106.65,22.9,30.04,508.79,99.14,73.98,7.03,65.65,69.43,375.47
2016-12-30 04:00:00,229.05,438.92,29.8,77.66,75.73,108.98,22.2,29.95,506.66,97.41,74.66,6.92,79.28,67.25,366.53
2016-12-30 05:00:00,230.85,395.33,32.28,77.66,75.73,106.81,22.18,48.24,514.6,100.22,87.12,11.25,77.86,66.96,339.75
2016-12-30 06:00:00,235.62,381.85,40.69,77.66,74.2,131.27,50.11,67.0,523.46,105.52,91.01,12.94,110.67,67.29,347.97
2016-12-30 07:00:00,236.28,415.36,39.82,77.66,76.99,131.5,71.73,70.08,536.86,109.24,91.43,12.95,125.7,66.11,360.81
2016-12-30 08:00:00,230.28,426.02,36.37,77.66,75.82,154.36,73.15,70.44,547.78,109.22,92.41,12.67,134.58,63.23,343.73
2016-12-30 09:00:00,211.93,451.86,38.93,77.66,72.88,163.62,76.27,78.45,558.13,108.57,94.92,12.49,139.81,62.8,327.42
2016-12-30 10:00:00,179.33,447.58,38.68,77.66,67.3,158.01,86.9,81.79,569.34,107.78,96.92,12.17,143.47,62.27,299.93
2016-12-30 11:00:00,165.25,464.35,38.84,77.66,65.13,166.52,88.43,85.1,589.72,111.7,93.81,12.48,134.73,62.12,292.77
2016-12-30 12:00:00,163.5,462.8,38.4,77.66,63.45,167.14,93.47,89.42,590.92,110.82,96.27,12.46,138.31,66.22,273.24
2016-12-30 13:00:00,163.92,446.95,40.44,77.66,63.57,166.96,96.72,89.1,577.06,110.01,94.01,13.83,136.3,67.74,264.93
2016-12-30 14:00:00,179.65,451.61,42.22,77.66,57.34,166.02,95.26,90.86,595.01,110.0,99.05,15.98,137.05,73.49,262.16
2016-12-30 15:00:00,210.68,461.4,43.76,77.66,60.0,163.07,99.71,92.69,573.98,106.87,100.51,12.76,134.17,68.94,266.0
2016-12-30 16:00:00,243.05,463.18,45.02,77.66,61.8,152.41,102.05,92.43,558.54,105.89,102.26,12.36,135.09,67.38,284.69
2016-12-30 17:00:00,249.45,458.83,47.18,77.66,64.04,125.97,101.96,76.0,553.56,109.73,101.26,12.66,136.62,69.47,285.23
2016-12-30 18:00:00,264.47,425.8,55.41,77.66,65.93,114.44,101.99,72.46,547.84,106.61,99.91,12.82,133.97,67.39,275.67
2016-12-30 19:00:00,261.2,433.28,55.11,77.66,65.1,93.72,102.08,72.04,536.39,100.64,102.43,12.87,123.85,69.52,286.32
2016-12-30 20:00:00,257.37,394.44,54.77,77.66,68.69,88.19,101.67,68.43,529.43,99.5,103.1,12.92,84.83,69.24,295.37
2016-12-30 21:00:00,258.03,432.87,55.72,77.66,69.67,86.12,84.96,67.32,517.66,99.09,103.74,12.23,66.55,69.48,304.42
2016-12-30 22:00:00,250.9,413.05,54.46,77.66,69.92,86.71,22.48,67.77,517.47,98.92,90.29,12.97,69.75,71.54,228.59
2016-12-30 23:00:00,243.72,415.91,49.2,77.66,67.87,95.64,22.18,61.78,508.26,99.93,86.01,8.78,64.24,72.4,151.31
2016-12-31 00:00:00,239.57,390.48,29.88,77.66,71.09,88.45,27.3,33.36,511.41,99.35,83.99,7.15,57.6,70.65,153.71
2016-12-31 01:00:00,239.13,394.41,31.37,77.66,71.93,89.66,22.27,32.1,507.76,99.03,76.59,7.11,57.57,69.3,156.24
2016-12-31 02:00:00,231.8,397.95,30.4,77.66,72.51,92.95,22.36,31.78,509.54,98.5,75.74,7.1,56.48,69.03,157.7
2016-12-31 03:00:00,230.87,397.57,29.98,77.66,72.42,90.44,21.94,31.63,503.5,97.12,74.48,7.09,60.21,67.46,162.31
2016-12-31 04:00:00,227.22,397.9,30.81,77.66,72.86,88.75,22.11,31.62,510.09,99.05,74.62,7.12,75.58,66.81,361.38
2016-12-31 05:00:00,233.8,380.31,31.18,77.66,73.8,87.64,22.35,50.36,507.16,98.97,86.73,11.3,82.27,67.62,384.39
2016-12-31 06:00:00,238.32,374.84,30.24,77.66,73.39,89.15,21.68,66.66,516.5,98.1,91.44,12.9,113.62,66.75,369.54
2016-12-31 07:00:00,240.48,388.84,29.01,77.66,75.09,88.84,57.04,66.7,521.19,98.69,91.74,12.86,126.3,66.69,369.31
2016-12-31 08:00:00,229.93,392.16,30.08,77.66,74.03,85.71,78.36,61.66,520.22,96.1,92.43,12.25,137.88,64.36,357.07
2016-12-31 09:00:00,220.5,392.99,47.19,77.66,71.06,87.08,80.14,59.54,517.31,94.27,92.55,12.25,137.97,62.31,339.49
2016-12-31 10:00:00,209.72,430.23,47.0,77.66,68.24,77.71,80.78,59.6,514.4,94.24,90.01,12.47,140.2,62.61,314.05
2016-12-31 11:00:00,218.75,380.87,47.82,77.66,69.69,77.02,80.1,58.42,524.53,93.24,90.3,12.44,136.39,62.5,323.0
2016-12-31 12:00:00,208.42,410.34,47.91,77.66,70.63,80.41,81.69,65.4,529.99,92.89,89.64,12.44,135.67,63.36,312.58
2016-12-31 13:00:00,217.88,392.89,46.88,77.66,69.87,74.68,82.36,62.03,524.44,92.98,93.34,12.53,136.46,63.86,324.03
2016-12-31 14:00:00,214.32,393.78,48.08,77.66,67.17,78.41,83.15,60.12,528.22,93.31,91.8,12.48,137.07,67.67,318.61
2016-12-31 15:00:00,224.65,398.17,47.84,77.66,67.48,73.35,82.94,59.5,520.21,92.56,91.67,12.05,123.58,67.47,325.97
2016-12-31 16:00:00,231.3,392.74,49.74,77.66,67.69,73.44,71.05,59.51,525.87,93.09,89.17,12.41,116.98,64.36,328.98
2016-12-31 17:00:00,252.58,389.26,51.75,77.66,69.44,75.66,20.42,62.33,519.05,97.48,90.61,12.58,110.74,68.5,338.17
2016-12-31 18:00:00,271.83,401.43,61.6,77.66,71.39,79.85,22.74,66.42,524.29,99.37,91.41,12.83,119.93,68.01,345.05
2016-12-31 19:00:00,266.75,399.0,57.62,77.66,70.2,81.37,22.41,66.41,526.06,100.34,89.88,12.84,119.36,68.35,342.77
2016-12-31 20:00:00,252.58,391.97,57.48,77.66,70.04,87.56,22.76,66.34,521.35,99.83,92.11,12.2,100.52,68.35,347.37
2016-12-31 21:00:00,255.85,407.09,49.85,77.66,72.39,87.77,22.33,66.49,518.89,100.22,93.8,12.92,63.48,69.98,339.21
2016-12-31 22:00:00,244.67,408.35,35.3,77.66,71.66,89.38,22.56,66.31,506.49,100.71,78.31,12.89,63.14,69.08,251.29
2016-12-31 23:00:00,234.88,409.82,35.26,77.66,71.26,92.58,22.2,60.07,508.42,100.59,75.2,8.78,61.65,67.89,150.58
2017-01-01 00:00:00,233.32,396.06,34.06,77.66,71.01,90.6,24.56,32.92,506.65,101.17,73.49,7.12,65.1,67.9,160.09
2017-01-01 01:00:00,231.88,402.04,34.21,77.66,70.26,90.1,22.14,31.9,504.79,100.75,74.4,7.1,63.86,67.06,159.87
2017-01-01 02:00:00,232.6,389.36,34.14,77.66,73.62,87.28,21.73,31.44,509.46,99.05,74.88,7.14,67.29,67.25,158.59
2017-01-01 03:00:00,229.5,374.26,32.86,77.66,73.15,89.43,21.97,31.73,501.3,99.02,74.61,7.09,66.23,66.98,160.78
2017-01-01 04:00:00,228.68,392.34,32.38,77.66,73.5,90.02,21.96,31.53,507.6,97.97,74.49,7.08,79.57,66.61,376.38
2017-01-01 05:00:00,230.4,383.19,32.22,77.66,72.91,98.88,22.01,49.54,504.58,98.84,86.34,11.21,91.52,66.84,403.0
2017-01-01 06:00:00,235.58,393.01,33.04,77.66,73.74,92.19,21.83,66.33,511.47,99.3,90.54,12.59,122.53,66.1,386.26
2017-01-01 07:00:00,237.35,376.61,31.42,77.66,74.02,94.08,53.85,66.18,515.41,99.34,91.92,12.54,131.84,66.1,379.63
2017-01-01 08:00:00,236.65,382.09,26.44,77.66,74.08,88.25,74.96,62.46,511.54,98.32,90.63,12.68,131.2,65.79,372.0
2017-01-01 09:00:00,229.45,391.75,28.07,77.66,74.6,92.38,75.66,59.97,513.97,93.93,91.57,12.37,132.79,61.86,362.8
2017-01-01 10:00:00,215.25,405.66,28.93,77.66,74.58,84.66,73.88,59.22,515.13,94.09,90.97,12.38,133.53,62.17,354.43
2017-01-01 11:00:00,203.18,404.34,31.63,77.66,72.45,81.82,73.51,59.03,505.92,94.66,93.26,12.36,135.67,61.86,341.45
2017-01-01 12:00:00,220.75,437.36,39.38,77.66,72.9,81.92,73.42,59.19,512.12,93.54,90.34,12.18,134.79,66.73,329.37
2017-01-01 13:00:00,233.35,426.35,67.54,77.66,75.93,79.98,74.17,59.21,508.92,94.46,90.63,12.44,130.5,62.8,353.61
2017-01-01 14:00:00,237.38,416.09,73.04,77.66,75.37,85.05,74.45,59.09,512.47,93.45,91.32,12.44,132.66,63.21,361.01
2017-01-01 15:00:00,236.23,424.22,71.12,77.66,75.76,89.31,73.21,59.2,512.33,97.58,92.36,12.25,130.31,64.74,357.48
2017-01-01 16:00:00,243.75,418.76,74.15,77.66,74.19,82.95,63.3,59.28,513.97,95.99,91.27,12.38,132.19,63.44,366.0
2017-01-01 17:00:00,244.27,417.13,76.07,77.66,75.72,82.55,21.38,61.45,515.11,95.44,91.55,12.6,131.04,68.87,367.67
